prompt_id,category,possible_pair,pair_type
fr_train_004238,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004239,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004240,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004245,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004260,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004276,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004291,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004292,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004307,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004310,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004338,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004346,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004350,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004352,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004353,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004364,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004370,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004380,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004398,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004404,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004412,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004414,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004420,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004424,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004425,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004432,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004437,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004444,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004447,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004453,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004454,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004463,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004472,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004477,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004502,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004518,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004521,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004530,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004531,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004535,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004538,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004542,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004546,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004557,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004561,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004563,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004566,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004570,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004574,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004577,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004588,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004594,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004598,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004600,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004613,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004618,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004636,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004647,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004649,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004650,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004658,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004663,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004664,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004668,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004670,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004671,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004672,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004676,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004688,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004697,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004702,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004707,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004715,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004716,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004725,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004728,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004734,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004736,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004741,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004747,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004749,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004750,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004758,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004774,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004780,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004782,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004797,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004799,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004806,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004807,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004810,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004813,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004814,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004822,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004829,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004834,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004837,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004847,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004853,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004866,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004876,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004886,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004890,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004896,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004901,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004902,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004903,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004914,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004917,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004923,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004924,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004927,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004934,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004938,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004939,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004948,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004950,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004959,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004963,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004966,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004971,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004973,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004979,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004984,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004988,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004990,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004994,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004998,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005005,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005007,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005008,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005020,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005021,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005026,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005038,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005040,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005047,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005049,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005059,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005068,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005076,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005078,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005079,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005087,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005098,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005100,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005101,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005102,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005106,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005107,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005127,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005129,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005137,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005138,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005144,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005147,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005151,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005154,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005157,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005163,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005164,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005170,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005173,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005175,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005177,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005185,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005188,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005194,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005201,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005217,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005220,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005221,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005231,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005233,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005234,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005235,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005238,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005253,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005254,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005256,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005260,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_005263,benign_sensitive,helpful_answer > hard_refusal,safe_completion
